date,lower_quartile_value,median_value,upper_quartile_value,avg_values_per_period,sample_mean,sample_std,sample_mean_lower,sample_mean_upper,sample_std_lower,sample_std_upper
1/07/2012,,,,,,,,,,
2/07/2012,306564.53,345000,400000,0.29603302,12.77615109,0.201804842,12.73550587,12.8167963,0.176195848,0.233755251
3/07/2012,306663.8389,345000,400000,0.296142956,12.77621236,0.201725631,12.73560029,12.81682443,0.176136241,0.233648642
4/07/2012,306734.2214,345000,400000,0.29651005,12.77626635,0.201692169,12.73564685,12.81688585,0.176099158,0.233622135
5/07/2012,306795.8136,345000,400000,0.296710998,12.77631813,0.201673836,12.73568966,12.8169466,0.17607612,0.233611849
6/07/2012,306855.1686,345000,400000,0.296825018,12.77637971,0.201670566,12.7357372,12.81702223,0.176065101,0.233620771
7/07/2012,306913.3498,345000,400000,0.29700391,12.7764521,0.201683389,12.73578888,12.81711533,0.176066229,0.233651298
8/07/2012,306970.1573,345000,400000,0.297159019,12.77654138,0.201717811,12.73584967,12.81723308,0.176084316,0.233709801
9/07/2012,307024.2818,345000,400000,0.297360418,12.77664877,0.201776054,12.73592167,12.81737588,0.176122023,0.233797726
10/07/2012,307076.2815,345000.0726,400000,0.297565579,12.77678304,0.201861473,12.73600765,12.81755844,0.176179344,0.23392355
11/07/2012,307125.23,345001.6147,400000,0.297772508,12.77694221,0.201971804,12.73610699,12.81777743,0.176254807,0.234083873
12/07/2012,307184.4728,345005.9586,400000,0.298060342,12.77713905,0.202102249,12.7362244,12.81805371,0.176339216,0.234280978
13/07/2012,307228.077,345015.7035,400000,0.298327495,12.77734923,0.20226044,12.73633505,12.81836341,0.176439824,0.234522789
14/07/2012,307268.466,345025.2542,400000,0.298549189,12.77752347,0.202431444,12.73638626,12.81866069,0.17654005,0.234797589
15/07/2012,307306.2564,345036.0038,400000,0.298555721,12.77765169,0.202605011,12.73637735,12.81892602,0.176635021,0.235087141
16/07/2012,307338.6081,345045.4765,400000,0.298339793,12.7777163,0.202785571,12.73628951,12.81914308,0.176728406,0.235396873
17/07/2012,307363.2683,345050.8568,400000,0.297813123,12.77770127,0.202970004,12.73611756,12.81928497,0.176823154,0.235714304
18/07/2012,307380.1935,345050.3154,400000,0.296901168,12.77761209,0.203154552,12.73587872,12.81934546,0.176922044,0.236025586
19/07/2012,307391.2997,345044.0037,400000,0.295667482,12.7774728,0.203333804,12.73560703,12.81933858,0.177025285,0.236316711
20/07/2012,307400.3723,345033.9905,400000,0.294176788,12.77732735,0.203506105,12.73535179,12.81930291,0.177134203,0.236581401
21/07/2012,307410.7998,345023.1374,400000,0.292688007,12.7772094,0.203668744,12.73515145,12.81926735,0.177248772,0.23681284
22/07/2012,307428.9662,345013.1967,400000,0.291350484,12.77715094,0.203825697,12.7350305,12.81927138,0.177368746,0.237021432
23/07/2012,307458.3965,345005.591,400000,0.290241283,12.77716267,0.203981995,12.7349958,12.81932954,0.177496953,0.237215447
24/07/2012,307509.8162,345000,400000,0.289461402,12.77724854,0.204138937,12.73503342,12.81946366,0.177624797,0.237411683
25/07/2012,307585.9948,345000,400000,0.288991896,12.77740115,0.204294574,12.73513525,12.81966705,0.177749968,0.23760885
26/07/2012,307687.5261,345000,400000,0.288770137,12.77758465,0.204462062,12.73525364,12.81991566,0.177878905,0.237830121
27/07/2012,307819.5934,345000,400000,0.288545837,12.77778867,0.204633583,12.73538238,12.82019496,0.178006205,0.238064194
28/07/2012,307976.1661,345000,400000,0.28821041,12.77799763,0.20480859,12.73550698,12.82048828,0.178131929,0.238309586
29/07/2012,308147.4999,345000,400000,0.287632716,12.77820545,0.204980635,12.73563315,12.82077776,0.178256232,0.238549709
30/07/2012,308327.41,345000,400000,0.286846256,12.77840361,0.205142335,12.73576893,12.82103829,0.178380979,0.238762914
31/07/2012,308482.2671,345000,400000,0.285823492,12.77857037,0.205293279,12.73590222,12.82123851,0.178511086,0.238940426
1/08/2012,308610.94,345000,400000,0.284687454,12.77870885,0.205430592,12.7360284,12.82138931,0.178639437,0.239086146
2/08/2012,308699.2424,345000,400000,0.283570841,12.77881759,0.205555217,12.73614631,12.82148888,0.178767142,0.239200729
3/08/2012,308746.9474,345000,400000,0.282585675,12.77889123,0.205667363,12.73623909,12.82154338,0.178888064,0.239294374
4/08/2012,308758.0057,345000,400000,0.281805689,12.7789327,0.205772829,12.73629917,12.82156623,0.179002118,0.239381904
5/08/2012,308752.8437,345000,400000,0.281298318,12.77897337,0.20587387,12.73634375,12.82160298,0.179103707,0.23947785
6/08/2012,308741.8953,345000,400000,0.281053939,12.77900805,0.205971087,12.73635484,12.82166125,0.179186371,0.239593928
7/08/2012,308749.4539,345000,400000,0.280973782,12.7790481,0.206062195,12.7363532,12.82174299,0.179253035,0.239719732
8/08/2012,308775.5368,345000,399993.2387,0.280911504,12.77903626,0.206069534,12.73629785,12.82177467,0.179236263,0.239764759
9/08/2012,308827.4134,345000,399984.6673,0.280776629,12.77898392,0.206008346,12.73620352,12.82176433,0.179152905,0.239741086
10/08/2012,308898.3624,345000,399974.9532,0.280385908,12.77887274,0.205858464,12.73606319,12.82168228,0.178989346,0.239619044
11/08/2012,308988.7895,345000,399964.044,0.279737687,12.77869618,0.205612426,12.73587416,12.8215182,0.178740359,0.239387974
12/08/2012,309088.5443,345000,399855.1025,0.278831415,12.77842047,0.205227944,12.73562878,12.82121216,0.178378732,0.238983591
13/08/2012,309198.3523,345000,399677.3317,0.277753323,12.77809312,0.204764082,12.73535091,12.82083533,0.177949542,0.238484512
14/08/2012,309314.0487,345000,399418.6584,0.276692936,12.77777518,0.20425131,12.73509283,12.82045753,0.177477954,0.237928332
15/08/2012,309435.5286,345000,399096.0687,0.275807481,12.7774948,0.203732539,12.73487204,12.82011755,0.177000332,0.237366507
16/08/2012,309559.5683,345002.9062,398744.2311,0.275216077,12.77730149,0.203242723,12.73472368,12.81987929,0.17654317,0.236845913
17/08/2012,309681.1518,345005.2693,398402.6351,0.274948676,12.77721086,0.202807975,12.73466271,12.81975901,0.17613179,0.236392783
18/08/2012,309783.3931,345008.3704,398140.718,0.274964678,12.77723223,0.202458909,12.73468165,12.8197828,0.175787077,0.23605181
19/08/2012,309871.7154,345015.1345,397994.2007,0.275088706,12.77738742,0.202234394,12.73482032,12.81995452,0.175557144,0.235845549
20/08/2012,309933.4501,345030.7844,397947.4486,0.275213429,12.7776031,0.202072701,12.73503473,12.82017148,0.175397416,0.235687768
21/08/2012,309971.3251,345056.3005,397975.1343,0.275240699,12.77785851,0.201971733,12.73531271,12.82040431,0.175310537,0.235568912
22/08/2012,309995.2166,345095.1325,398037.2864,0.275156989,12.7781325,0.20190987,12.73565292,12.82061207,0.175286127,0.235450499
23/08/2012,310000,345151.2823,398161.5102,0.274975001,12.77843149,0.201909381,12.73604129,12.82082168,0.175334815,0.235372244
24/08/2012,310000,345225.2131,398255.3812,0.274837121,12.77871341,0.201904524,12.73644148,12.82098535,0.175395083,0.235264542
25/08/2012,310000,345315.0017,398338.6609,0.274774906,12.77897844,0.20190921,12.7368269,12.82112997,0.175465899,0.235164352
26/08/2012,310000,345414.1616,398414.9133,0.274783677,12.77924037,0.201922345,12.73718146,12.82129928,0.175529743,0.23509662
27/08/2012,310000,345516.7432,398502.915,0.274847259,12.77948911,0.201946631,12.73748311,12.82149511,0.1755827,0.235074403
28/08/2012,310000,345624.7397,398636.9438,0.27479659,12.77973578,0.20198418,12.73773759,12.82173397,0.175623895,0.235104474
29/08/2012,310000,345733.065,398764.0631,0.274660097,12.77996767,0.202024534,12.73794368,12.82199165,0.175649363,0.235166538
30/08/2012,310000,345821.38,398829.512,0.274244095,12.78016081,0.20208053,12.73807427,12.82224734,0.175670015,0.23527598
31/08/2012,310000,345903.0646,398831.1702,0.273523237,12.78031454,0.202134988,12.73815052,12.82247855,0.175680937,0.235396906
1/09/2012,310000,345977.2049,398758.2008,0.272641328,12.78042975,0.202190405,12.73818366,12.82267585,0.175690294,0.235522789
2/09/2012,310000,346081.8933,398657.5106,0.271560387,12.78054395,0.202275065,12.73820355,12.82288434,0.175721719,0.235688078
3/09/2012,310000,346212.4172,398512.2294,0.270391542,12.78065469,0.202373457,12.73822195,12.82308744,0.175767743,0.235865187
4/09/2012,310000,346389.7288,398406.4848,0.269305895,12.78080018,0.202500081,12.73826992,12.82333044,0.175838707,0.236074554
5/09/2012,310000,346623.1497,398391.2667,0.268345822,12.78100233,0.20264432,12.73838204,12.82362263,0.175931121,0.23629472
6/09/2012,310000,346907.5735,398485.2417,0.267581051,12.78127227,0.202798847,12.73858135,12.82396318,0.176044326,0.236508105
7/09/2012,310000,347220.7475,398679.4347,0.267032221,12.7815961,0.202951643,12.7388604,12.8243318,0.176170031,0.236697285
8/09/2012,310000,347539.6034,398924.0496,0.266760512,12.78198116,0.203086133,12.73922669,12.82473562,0.176292018,0.236845818
9/09/2012,310000,347848.6106,399195.4596,0.266572461,12.78241449,0.203204124,12.73966735,12.82516163,0.176412117,0.236955405
10/09/2012,310000,348140.3328,399463.2156,0.266483129,12.78288997,0.20329369,12.74017174,12.82560819,0.176516112,0.237018256
11/09/2012,310000,348379.8705,399620.9411,0.2663074,12.78331212,0.203362029,12.7406293,12.82599494,0.176602794,0.237054594
12/09/2012,310000,348585.0125,399678.145,0.26585789,12.78369198,0.203412194,12.74104754,12.82633643,0.176673235,0.237070479
13/09/2012,310000,348737.4503,399627.5422,0.265221297,12.78398185,0.203437062,12.74137523,12.82658848,0.176718483,0.237061989
14/09/2012,310000,348866.6695,399564.2874,0.264329394,12.78419125,0.203455097,12.74161701,12.82676548,0.176754033,0.237051523
15/09/2012,310000,348967.2647,399472.5289,0.263284335,12.78431632,0.203463784,12.74177048,12.82686215,0.176778199,0.237035342
16/09/2012,310000,349044.161,399400.7979,0.262184579,12.78438686,0.2034704,12.74186499,12.82690872,0.176797896,0.23702099
17/09/2012,310000,349111.3014,399390.8442,0.261220801,12.78446245,0.203476272,12.74196857,12.82695634,0.176819073,0.237002426
18/09/2012,310000,349180.1508,399441.0126,0.260434615,12.78458935,0.203487888,12.7421274,12.8270513,0.176848088,0.236986078
19/09/2012,310000,349254.217,399540.0862,0.259857277,12.78478028,0.203513059,12.74235255,12.82720801,0.176891703,0.236981068
20/09/2012,310000,349335.8803,399664.7172,0.259472954,12.78504901,0.203544724,12.74265719,12.82744083,0.176942641,0.236980979
21/09/2012,310000,349429.8469,399783.4765,0.259209662,12.78538145,0.203585559,12.7430333,12.82772959,0.177006894,0.236983165
22/09/2012,310000,349534.4655,399898.6243,0.259030294,12.78579492,0.203640043,12.74347876,12.82811109,0.177078131,0.237008944
23/09/2012,310003.3554,349630.4247,399966.2934,0.258873225,12.7862055,0.203689695,12.74391647,12.82849453,0.177141948,0.237034179
24/09/2012,310036.2851,349716.0484,400000,0.258671377,12.7866086,0.203727939,12.7443406,12.82887659,0.177191176,0.237053498
25/09/2012,310107.6753,349788.4898,400000,0.258533867,12.78700465,0.20375921,12.74473993,12.82926937,0.177223754,0.237081399
26/09/2012,310229.3454,349846.8031,400000,0.258406297,12.78739219,0.203776584,12.74512131,12.82966307,0.17723745,0.237103836
27/09/2012,310408.8717,349892.8897,400000,0.258337235,12.78776811,0.203781927,12.74548491,12.83005131,0.177235914,0.237119789
28/09/2012,310636.4343,349925.4257,400015.0513,0.25824734,12.78812217,0.203785177,12.74581534,12.83042899,0.177226087,0.237143509
29/09/2012,310907.0753,349947.0745,400036.5799,0.258188254,12.78845044,0.203798295,12.74611759,12.83078329,0.177224644,0.23717902
30/09/2012,311196.2054,349960.5032,400073.9688,0.258111436,12.78875147,0.203824368,12.74639643,12.83110651,0.177238066,0.237223937
1/10/2012,311480.2742,349967.7066,400132.1179,0.25805506,12.78902611,0.203871424,12.74664761,12.83140462,0.177271439,0.237290591
2/10/2012,311765.3408,349971.1505,400230.4462,0.258043266,12.78929073,0.203947353,12.7468773,12.83170415,0.177326909,0.237395597
3/10/2012,312054.0168,349974.1265,400364.1937,0.258037255,12.78954482,0.204042076,12.74709872,12.83199093,0.177402121,0.237517136
4/10/2012,312359.9971,349977.5446,400535.8645,0.258071862,12.78981066,0.204153537,12.7473229,12.83229841,0.177488857,0.23766294
5/10/2012,312688.849,349981.3645,400744.0778,0.258125243,12.79009653,0.204274555,12.7475588,12.83263425,0.177580418,0.237825372
6/10/2012,313015.8781,349985.3151,400983.7571,0.258119707,12.79039484,0.204383926,12.74781431,12.83297538,0.177664461,0.237970128
7/10/2012,313345.0279,349989.1275,401242.4901,0.258016948,12.79070688,0.204482366,12.74808876,12.833325,0.177740631,0.238099588
8/10/2012,313645.3769,349992.4915,401506.9679,0.257864697,12.79102355,0.204566548,12.74837576,12.83367134,0.177807124,0.238208156
9/10/2012,313913.2753,349995.296,401755.0535,0.257560249,12.7913326,0.204630618,12.74867147,12.83399373,0.177862822,0.238282745
10/10/2012,314119.2969,349997.0221,402001.7567,0.257170068,12.79164552,0.204675948,12.74897904,12.834312,0.177904481,0.238331964
11/10/2012,314279.856,349997.981,402234.612,0.256749657,12.7919557,0.204713614,12.74928785,12.83462355,0.17794079,0.238370186
12/10/2012,314416.4504,349998.371,402448.9667,0.256347345,12.79226104,0.204739351,12.7496,12.83492209,0.177969866,0.238389571
13/10/2012,314540.3734,349998.2964,402645.1146,0.256044783,12.79258043,0.204749169,12.74993198,12.83522887,0.177986465,0.238388274
14/10/2012,314660.3451,349998.1105,402831.2354,0.255876118,12.79291989,0.204742276,12.75029196,12.83554782,0.17799099,0.238363665
15/10/2012,314772.5486,349998.0027,402999.4603,0.255787039,12.79326942,0.204713846,12.75066917,12.83586967,0.177978267,0.238311654
16/10/2012,314865.4334,349998.1174,403145.7074,0.255754245,12.79362338,0.204662447,12.75106175,12.836185,0.177948972,0.238227546
17/10/2012,314957.913,349998.43,403271.5065,0.255753669,12.79397942,0.20460194,12.75145675,12.83650209,0.177910896,0.238134196
18/10/2012,315016.602,349998.8417,403379.1717,0.255809622,12.79432143,0.204529993,12.75183772,12.83680514,0.177861563,0.23802959
19/10/2012,315058.1599,349999.2443,403489.0401,0.255808802,12.7946548,0.204460072,12.75220442,12.83710519,0.17781112,0.237931869
20/10/2012,315099.1767,349999.6187,403595.4667,0.255955522,12.79497869,0.20438666,12.75255262,12.83740476,0.177752271,0.237838551
21/10/2012,315165.1539,349999.8808,403708.5051,0.256101924,12.79529201,0.204321706,12.75288251,12.8377015,0.177697481,0.237760271
22/10/2012,315255.4464,350000,403833.2704,0.256317482,12.79561136,0.204257018,12.75321798,12.83800474,0.177642701,0.237682659
23/10/2012,315372.2926,350000,403971.8118,0.256548621,12.79594725,0.20419732,12.7535692,12.83832529,0.177592405,0.237610636
24/10/2012,315505.6852,350000,404109.9555,0.256725652,12.79628222,0.204136829,12.75392978,12.83863465,0.177546995,0.237528901
25/10/2012,315649.6731,350000,404247.4021,0.256913826,12.79661996,0.204075311,12.75430027,12.83893965,0.177504508,0.237439959
26/10/2012,315791.0294,350000,404382.4889,0.256969345,12.79696383,0.204016664,12.75468451,12.83924315,0.17746905,0.237347221
27/10/2012,315922.8104,350000,404502.6953,0.256861782,12.79729792,0.203968537,12.75504887,12.83954697,0.17743838,0.237273598
28/10/2012,316040.2571,350000,404615.1341,0.256853746,12.79762258,0.203933587,12.75538894,12.83985622,0.177412487,0.237225848
29/10/2012,316141.4615,350000,404709.8528,0.256981564,12.79792134,0.203906176,12.75569501,12.84014767,0.177389548,0.237192548
30/10/2012,316230.2909,350000,404782.189,0.257325851,12.79819707,0.203888372,12.75596403,12.84043011,0.17736833,0.23718088
31/10/2012,316303.0639,350000,404859.8208,0.257942709,12.79847195,0.203861668,12.75623883,12.84070507,0.177342018,0.237154705
1/11/2012,316367.0949,350000,404927.4824,0.258917891,12.79873687,0.203812865,12.75652252,12.84095121,0.177304364,0.237090427
2/11/2012,316424.4361,350000,405001.82,0.260083509,12.79900579,0.203744366,12.75683364,12.84117794,0.177260252,0.236986442
3/11/2012,316471.3454,350000,405091.913,0.261299085,12.79928548,0.203653666,12.7571854,12.84138556,0.17721077,0.23683469
4/11/2012,316511.8446,350000,405207.1446,0.262426485,12.7995853,0.203553047,12.75757908,12.84159153,0.177163552,0.236654267
5/11/2012,316549.2992,350000,405349.8022,0.263227444,12.79990871,0.203458992,12.75800348,12.84181394,0.177126741,0.236474096
6/11/2012,316582.3966,350000,405507.3329,0.263766494,12.80023925,0.203382067,12.75842741,12.84205108,0.177102593,0.236317382
7/11/2012,316612.4116,350000,405673.8642,0.263999665,12.80056886,0.203325811,12.75883645,12.84230127,0.177091078,0.236193115
8/11/2012,316639.4044,350000,405824.6219,0.263848487,12.80087801,0.20328688,12.75920355,12.84255247,0.177084758,0.236104532
9/11/2012,316666.0695,350000,406017.2175,0.263492323,12.80121306,0.203275952,12.7595774,12.84284872,0.177095455,0.236060139
10/11/2012,316687.392,350000,406268.2962,0.263175517,12.80153707,0.203268982,12.75993063,12.84314352,0.177104758,0.236027948
11/11/2012,316705.1394,350000,406587.1011,0.26283148,12.80186228,0.203275774,12.76027727,12.8434473,0.177123305,0.236016067
12/11/2012,316725.2526,350000,406941.2445,0.262646795,12.80220353,0.203258761,12.76066054,12.84374651,0.177129839,0.235962931
13/11/2012,316745.5946,350000,407328.836,0.26264085,12.80254342,0.20322193,12.76106365,12.84402319,0.177128605,0.235871956
14/11/2012,316767.2048,350000,407751.067,0.262787002,12.8028759,0.203166393,12.76147549,12.84427632,0.177117897,0.235748614
15/11/2012,316788.9608,350000,408132.9421,0.263070168,12.80317427,0.203083645,12.76187009,12.84447844,0.177089763,0.235583884
16/11/2012,316809.5991,350000,408448.7306,0.263472751,12.80342775,0.202976527,12.76222325,12.84463224,0.177039538,0.2353922
17/11/2012,316828.52,350000,408699.0527,0.263921156,12.80363944,0.202852844,12.7625299,12.84474898,0.176970386,0.235188301
18/11/2012,316847.4428,350000,408909.1654,0.264357022,12.80384341,0.202722959,12.76280426,12.84488256,0.1768815,0.234999567
19/11/2012,316866.0864,350000,409104.5558,0.264795729,12.80405121,0.202594585,12.76305113,12.84505128,0.176776738,0.234839417
20/11/2012,316888.4551,350000,409272.1086,0.265237622,12.80426463,0.202469876,12.7632683,12.84526095,0.176655995,0.234713447
21/11/2012,316911.1181,350000,409432.1596,0.265572543,12.80451652,0.202357723,12.76351173,12.84552132,0.176540838,0.234610402
22/11/2012,316936.375,350000,409561.1614,0.265863705,12.80478981,0.2022526,12.76377281,12.84580681,0.176430537,0.234517511
23/11/2012,316964.4143,350000,409705.4545,0.265979173,12.80507185,0.202160923,12.76404502,12.84609868,0.176334797,0.234435803
24/11/2012,317001.448,350000,409774.8864,0.265984703,12.80534592,0.202066636,12.76433177,12.84636008,0.176248968,0.234332048
25/11/2012,317042.4978,350000,409757.511,0.265917983,12.80558147,0.201963956,12.76461222,12.84655072,0.176172756,0.234192148
26/11/2012,317091.1237,350000,409710.2563,0.265708114,12.80578945,0.201860734,12.76487945,12.84669945,0.176103961,0.2340393
27/11/2012,317149.4332,350000,409655.9532,0.26550312,12.80597051,0.201750718,12.76512869,12.84681233,0.176033429,0.233872043
28/11/2012,317211.5866,350000,409560.3702,0.265316313,12.80611486,0.201640927,12.76532865,12.84690107,0.175956143,0.23371588
29/11/2012,317273.2467,350000,409444.5626,0.265237486,12.80621541,0.201522739,12.76547334,12.84695749,0.175864223,0.233561376
30/11/2012,317323.8051,350000,409301.9618,0.265243803,12.80627957,0.201394732,12.7655639,12.84699523,0.175752801,0.233412545
1/12/2012,317360.8544,350000,409131.0844,0.265336628,12.80630217,0.201254557,12.7655984,12.84700594,0.175621343,0.23326431
2/12/2012,317385.2733,350000,408916.7374,0.265501015,12.80628188,0.201092001,12.76558674,12.84697701,0.17546604,0.233096864
3/12/2012,317399.3184,350000,408691.8936,0.265606197,12.80622927,0.200908617,12.76554809,12.84691046,0.17529317,0.232904329
4/12/2012,317397.7691,350000,408439.6531,0.265721336,12.80615809,0.20070111,12.76550764,12.84680855,0.175105856,0.23267354
5/12/2012,317391.4093,350000,408208.0515,0.265810973,12.80609266,0.200473276,12.76548827,12.84669705,0.174907031,0.232409482
6/12/2012,317388.9523,350000,408045.4638,0.265916222,12.80605917,0.200230966,12.76551493,12.84660342,0.174701766,0.232118997
7/12/2012,317389.08,350000,407957.6514,0.266112306,12.8060596,0.199978001,12.76559309,12.84652612,0.174495768,0.231802819
8/12/2012,317391.6669,350000,407941.4548,0.266389797,12.80610039,0.199725645,12.76571549,12.84648529,0.174292525,0.231483881
9/12/2012,317398.3758,350000,408013.5745,0.266778718,12.80618078,0.199470721,12.76588498,12.84647658,0.174090907,0.231155949
10/12/2012,317409.0654,350000,408142.6826,0.267221092,12.80628193,0.199218024,12.76607797,12.84648589,0.173893015,0.230827841
11/12/2012,317428.9449,350000,408300.3663,0.267658284,12.80639684,0.198966919,12.76628545,12.84650824,0.173697099,0.230500679
12/12/2012,317451.3963,350000,408446.9797,0.26808796,12.80650306,0.198708156,12.76648646,12.84651965,0.173494886,0.230164056
13/12/2012,317480.9018,350000,408569.4492,0.268462979,12.80660377,0.198448699,12.76667668,12.84653085,0.173289052,0.229831328
14/12/2012,317512.3193,350000,408628.2222,0.268790612,12.80667819,0.198179365,12.76684239,12.846514,0.173074479,0.229487347
15/12/2012,317551.5128,350000,408630.6824,0.26904978,12.80673293,0.197906064,12.76697938,12.84648648,0.172850983,0.229147262
16/12/2012,317589.9242,350000,408593.5972,0.269264513,12.80676892,0.197625796,12.76709602,12.84644181,0.172619733,0.228801708
17/12/2012,317626.8932,350000.7908,408489.1822,0.269412473,12.80678741,0.197345341,12.76718881,12.846386,0.172384771,0.228461462
18/12/2012,317666.0791,350001.4338,408367.9225,0.269553711,12.80680526,0.197064061,12.76727027,12.84634024,0.172143058,0.228129635
19/12/2012,317709.3203,350002.2776,408241.0359,0.2696099,12.80682943,0.196786599,12.76734844,12.84631042,0.171899759,0.227809882
20/12/2012,317756.1072,350003.1699,408126.6691,0.269629183,12.80686317,0.196513707,12.76742347,12.84630286,0.171653905,0.227505604
21/12/2012,317803.8193,350003.8654,408003.9407,0.26965164,12.80689955,0.196247142,12.76748734,12.84631177,0.171406607,0.227219489
22/12/2012,317861.3159,350039.6537,407897.8964,0.269730367,12.80694276,0.195989142,12.76753806,12.84634747,0.171156658,0.226959069
23/12/2012,317917.0001,350068.2743,407805.8685,0.269826461,12.80697702,0.195736409,12.76757052,12.84638352,0.170906723,0.226711874
24/12/2012,317974.1451,350105.4856,407722.9594,0.269970859,12.80699304,0.1954856,12.76757647,12.84640962,0.170654086,0.226473735
25/12/2012,318022.2655,350144.6778,407657.432,0.270226568,12.80698793,0.195238463,12.76755746,12.84641839,0.17040295,0.226242502
26/12/2012,318064.5406,350175.0745,407602.5482,0.270481325,12.80696164,0.194991072,12.76752636,12.84639692,0.170156607,0.226003185
27/12/2012,318091.1653,350186.2999,407553.7657,0.270723707,12.80691076,0.194742459,12.76747989,12.84634164,0.169914181,0.225754694
28/12/2012,318102.5208,350173.6407,407518.755,0.270870858,12.80684793,0.194497553,12.76742852,12.84626735,0.16967933,0.225503754
29/12/2012,318091.8332,350142.4002,407480.7895,0.270997119,12.80675629,0.194270543,12.76735717,12.84615541,0.169467017,0.225262799
30/12/2012,318064.2588,350102.3156,407444.8343,0.271083022,12.80664955,0.194060254,12.76727355,12.84602556,0.169272741,0.225035867
31/12/2012,318025.3391,350079.1845,407385.97,0.271144295,12.80652025,0.193869362,12.76716917,12.84587133,0.169098577,0.22482645
1/01/2013,317978.268,350062.3138,407309.2513,0.271241734,12.80636828,0.193699394,12.76703566,12.84570091,0.168941426,0.224643235
2/01/2013,317926.4919,350042.5562,407214.7883,0.271388992,12.80619685,0.193539023,12.76688289,12.84551081,0.16879385,0.224469279
3/01/2013,317884.905,350059.2286,407107.5236,0.27171258,12.80601867,0.193383401,12.76671691,12.84532043,0.168647369,0.224305592
4/01/2013,317847.8572,350072.2225,406994.187,0.272274011,12.80583574,0.193218436,12.7665492,12.84512227,0.168493365,0.2241301
5/01/2013,317825.7849,350077.159,406885.6869,0.273076714,12.80566745,0.193037847,12.76639188,12.84494303,0.168321618,0.223942925
6/01/2013,317806.0508,350072.2225,406779.8884,0.274241815,12.80550864,0.192842456,12.76624008,12.8447772,0.16813311,0.223744606
7/01/2013,317772.0941,350059.2286,406659.9194,0.27569323,12.80533984,0.192649862,12.76608594,12.84459375,0.167951589,0.223542427
8/01/2013,317723.4604,350042.5562,406525.0525,0.277328097,12.80516257,0.192457947,12.76593365,12.84439149,0.167776464,0.223331977
9/01/2013,317653.5537,350026.7897,406371.4354,0.278920546,12.80497172,0.192275066,12.76578148,12.84416196,0.167617824,0.223118555
10/01/2013,317557.9902,350014.7756,406194.224,0.280374196,12.80475182,0.192113552,12.76561302,12.84389062,0.167487296,0.222915105
11/01/2013,317443.8123,350000,406011.9803,0.281460415,12.80451939,0.191976766,12.76544377,12.843595,0.167387623,0.222725812
12/01/2013,317324.2224,350000,405828.9678,0.282094918,12.80428633,0.191850726,12.76528516,12.84328749,0.16730477,0.222537339
13/01/2013,317211.313,350000,405664.7081,0.282283986,12.80406898,0.191730487,12.7651409,12.84299707,0.167226863,0.222355758
14/01/2013,317119.2955,350000,405544.0786,0.282108363,12.80389142,0.191609586,12.76503195,12.8427509,0.167145832,0.222177389
15/01/2013,317055.154,350000,405475.3661,0.281736792,12.80376985,0.191487987,12.76496272,12.84257698,0.167055097,0.222012416
16/01/2013,317016.5235,350000,405447.4899,0.281360163,12.80369602,0.191358184,12.76492889,12.84246315,0.166949437,0.221850059
17/01/2013,316999.1307,350000,405457.3038,0.281141805,12.80366975,0.19122498,12.7649336,12.84240589,0.166835436,0.221692164
18/01/2013,317005.7287,350000,405502.968,0.281248361,12.80369157,0.191082699,12.76497351,12.84240962,0.166705351,0.221536501
19/01/2013,317015.9275,350000,405554.403,0.28175381,12.80373307,0.190937487,12.76502908,12.84243706,0.166570149,0.221381436
20/01/2013,317027.3205,350000,405606.3317,0.282571423,12.80378577,0.190788289,12.76509312,12.84247841,0.166429509,0.221224806
21/01/2013,317036.3019,350005.4802,405651.682,0.283566686,12.8038365,0.190634858,12.76515833,12.84251467,0.166286438,0.221061297
22/01/2013,317039.8861,350009.9362,405684.5165,0.284637895,12.80386311,0.190483833,12.76520126,12.84252497,0.166146755,0.220898565
23/01/2013,317036.6062,350029.0076,405707.6632,0.285548314,12.80385503,0.190338629,12.76521413,12.84249592,0.166015381,0.22073754
24/01/2013,317026.2938,350059.6668,405722.2414,0.286226417,12.80380881,0.19020608,12.76519259,12.84242504,0.165898529,0.220585755
25/01/2013,317010.6319,350089.7551,405716.182,0.286502055,12.80372554,0.190086243,12.76513087,12.84232021,0.165792463,0.220449179
26/01/2013,316989.7689,350121.1509,405703.4081,0.286513943,12.80360727,0.189975529,12.76504235,12.84217219,0.165699934,0.220314485
27/01/2013,316967.9143,350146.434,405686.0108,0.286305239,12.80347501,0.189874121,12.76493861,12.8420114,0.165615884,0.220190011
28/01/2013,316947.1834,350168.4303,405642.4553,0.285978285,12.80326677,0.189653195,12.76477777,12.84175576,0.165424602,0.219931595
29/01/2013,316927.4526,350170.8124,405576.6278,0.285670924,12.80300217,0.189326195,12.76458667,12.84141767,0.165143335,0.219546216
30/01/2013,316908.1031,350159.7728,405487.994,0.285518746,12.80266673,0.188864143,12.76435838,12.84097509,0.164747732,0.218998826
31/01/2013,316889.9443,350139.9825,405376.7041,0.285515285,12.8022571,0.188256424,12.76409229,12.84042192,0.164228863,0.218276604
1/02/2013,316872.4721,350113.9906,405241.5173,0.285842636,12.80178713,0.187526159,12.76379086,12.83978339,0.163603181,0.217412152
